trip_id,driver_id,driver_name,origin,destination,distance_km,pickup_time,delivery_time,actual_delivery_time,status,fuel_cost,driver_pay,maintenance_cost,toll_cost,load_value,profit_margin,vehicle_id,vehicle_type,violation_count,speeding_incidents,gps_start_lat,gps_start_lon,gps_end_lat,gps_end_lon,weather_condition
98,143,Driver_143,Dallas,Houston,1611.28,2025-08-28 03:03:12.973771,2025-08-31 07:03:12.973771,2025-08-31 07:47:12.973771,Delivered,461.45,782.63,166.52,85.07,3059.18,1563.51,222,18-wheeler,0,0,28.659523,-95.916771,40.607631,-116.021059,Snow
99,101,Driver_101,Atlanta,Houston,1373.84,2025-08-27 02:03:12.973808,2025-08-30 16:03:12.973808,2025-08-30 16:15:12.973808,Delivered,611.75,472.77,250.13,59.94,2242.8,848.21,204,Truck,0,0,30.652044,-101.185623,35.455965,-98.141947,Snow
100,116,Driver_116,Atlanta,Chicago,1135.45,2025-08-28 02:03:12.973841,2025-08-30 20:03:12.973841,2025-08-30 22:10:12.973841,Delivered,512.08,363.0,247.97,69.13,2536.09,1343.91,232,Truck,0,0,35.160442,-97.618127,37.388507,-85.759013,Sunny
101,101,Driver_101,Miami,Seattle,1219.93,2025-08-26 15:03:12.973874,2025-08-29 00:03:12.973874,2025-08-29 01:00:12.973874,Delivered,487.36,630.58,289.23,46.83,2298.09,844.09,217,18-wheeler,0,0,27.228195,-91.061134,32.784673,-110.089085,Snow
102,101,Driver_101,Houston,Miami,1720.85,2025-08-26 08:03:12.973917,2025-08-28 12:03:12.973917,2025-08-28 12:07:12.973917,Delivered,736.82,731.5,235.46,83.78,3760.51,1972.95,222,18-wheeler,0,0,31.922118,-76.897475,38.160636,-91.906458,Snow
103,123,Driver_123,Atlanta,Seattle,287.1,2025-08-28 21:03:12.973950,2025-08-31 06:03:12.973950,2025-08-31 08:29:12.973950,Delivered,94.32,99.15,158.52,48.85,516.25,115.41,246,Truck,0,0,26.954536,-93.205248,37.950678,-104.3905,Sunny
104,146,Driver_146,Denver,Atlanta,268.02,2025-08-27 14:03:12.973985,2025-08-31 22:03:12.973985,2025-08-31 23:28:12.973985,Delayed,106.8,108.94,194.48,47.37,441.49,-16.1,209,Truck,0,0,26.513288,-91.991591,32.272496,-87.547569,Sunny
105,101,Driver_101,Los Angeles,Denver,1425.64,2025-08-28 16:03:12.974022,2025-08-30 23:03:12.974022,2025-08-31 01:16:12.974022,Delivered,511.29,785.49,88.26,85.23,2263.82,793.55,231,18-wheeler,0,0,31.673461,-90.763637,25.884373,-102.38269,Cloudy
106,137,Driver_137,New York,Seattle,2430.98,2025-08-27 18:03:12.974055,2025-09-01 06:03:12.974055,2025-09-01 08:13:12.974055,Delivered,930.8,1344.44,172.33,97.49,5828.95,3283.89,222,18-wheeler,0,0,28.765991,-92.008619,33.585312,-103.025354,Rain
107,111,Driver_111,Denver,Atlanta,1486.61,2025-08-26 16:03:12.974088,2025-08-30 04:03:12.974088,2025-08-30 04:05:12.974088,Delayed,555.34,812.07,279.95,77.9,2891.7,1166.44,233,Truck,1,1,41.016757,-118.627841,26.046754,-117.197084,Rain
108,130,Driver_130,Los Angeles,Atlanta,1161.6,2025-08-27 20:03:12.974124,2025-08-31 19:03:12.974124,2025-08-31 19:36:12.974124,Delayed,403.18,491.37,230.56,52.5,2775.31,1597.7,243,Van,0,0,26.593302,-106.064508,35.212513,-104.579476,Snow
109,114,Driver_114,Boston,Los Angeles,2421.67,2025-08-28 23:03:12.974166,2025-08-31 11:03:12.974166,2025-08-31 13:30:12.974166,In Transit,941.12,1120.17,160.68,57.65,5560.57,3280.95,207,Van,1,1,25.679752,-83.251775,32.544904,-81.708621,Snow
110,105,Driver_105,Houston,Boston,1531.85,2025-08-28 23:03:12.974203,2025-09-01 05:03:12.974203,2025-09-01 07:13:12.974203,Delayed,526.39,470.86,187.15,96.06,2883.2,1602.74,220,18-wheeler,0,0,41.102712,-72.670935,25.05812,-75.421409,Rain
111,113,Driver_113,Chicago,Houston,1879.69,2025-08-26 17:03:12.974237,2025-08-31 15:03:12.974237,2025-08-31 14:57:12.974237,Delivered,686.39,774.02,232.24,65.77,2867.56,1109.14,214,Truck,0,0,37.453985,-72.410274,35.577876,-88.493306,Sunny
112,111,Driver_111,Houston,Los Angeles,457.8,2025-08-29 03:03:12.974269,2025-09-01 02:03:12.974269,2025-09-01 03:24:12.974269,Delivered,187.2,246.68,170.16,52.82,784.49,127.63,206,Truck,0,0,34.812905,-78.153496,38.854385,-98.315196,Sunny
113,124,Driver_124,Houston,Los Angeles,2103.82,2025-08-26 09:03:12.974303,2025-08-29 17:03:12.974303,2025-08-29 18:34:12.974303,In Transit,666.95,1122.9,278.59,13.14,3513.38,1431.8,241,18-wheeler,0,0,38.670536,-81.292136,34.489314,-116.021056,Cloudy
114,141,Driver_141,Miami,Seattle,1726.96,2025-08-26 22:03:12.974337,2025-08-28 06:03:12.974337,2025-08-28 07:31:12.974337,Delayed,833.15,871.21,137.77,59.01,3039.16,1138.02,228,18-wheeler,0,0,39.193823,-108.817069,39.424926,-108.953195,Rain
115,145,Driver_145,Boston,Los Angeles,1963.41,2025-08-26 11:03:12.974372,2025-08-28 13:03:12.974372,2025-08-28 12:41:12.974372,Delayed,720.58,1058.85,155.99,16.19,4481.24,2529.63,203,Van,0,0,28.628092,-74.817965,39.948633,-78.214846,Sunny
116,147,Driver_147,Boston,Seattle,1899.92,2025-08-26 19:03:12.974408,2025-08-31 12:03:12.974408,2025-08-31 12:49:12.974408,In Transit,616.34,958.05,92.69,64.76,3805.9,2074.06,201,Truck,0,0,34.71339,-84.410694,33.694507,-72.974712,Sunny
117,103,Driver_103,Dallas,Atlanta,350.72,2025-08-26 13:03:12.974441,2025-08-31 02:03:12.974441,2025-08-31 02:14:12.974441,Delivered,115.7,113.54,259.67,84.2,822.13,249.02,237,Van,0,0,25.152559,-92.512173,32.389226,-81.683152,Snow
118,101,Driver_101,Chicago,Atlanta,2180.65,2025-08-28 16:03:12.974474,2025-09-01 03:03:12.974474,2025-09-01 05:17:12.974474,Delivered,898.36,940.72,266.18,25.78,3714.3,1583.26,208,Van,0,0,39.344827,-114.682049,31.399878,-114.746389,Cloudy
119,101,Driver_101,New York,Chicago,2273.18,2025-08-27 23:03:12.974507,2025-09-01 18:03:12.974507,2025-09-01 17:43:12.974507,In Transit,979.68,1295.07,163.28,31.28,3627.04,1157.73,218,Truck,0,0,28.440016,-70.88546,25.634838,-80.508417,Cloudy
120,141,Driver_141,Miami,Denver,225.02,2025-08-26 18:03:12.974541,2025-08-29 09:03:12.974541,2025-08-29 11:33:12.974541,Delivered,94.11,120.24,290.91,73.22,531.13,-47.35,247,Truck,0,0,39.726187,-110.908379,38.4312,-87.996168,Rain
121,124,Driver_124,Seattle,Boston,319.93,2025-08-28 20:03:12.974589,2025-09-01 17:03:12.974589,2025-09-01 18:29:12.974589,In Transit,103.31,137.45,276.46,68.82,646.98,60.94,249,Truck,0,0,37.016074,-106.238289,27.009274,-71.981523,Sunny
122,141,Driver_141,Los Angeles,Dallas,619.52,2025-08-28 23:03:12.974623,2025-09-01 04:03:12.974623,2025-09-01 06:36:12.974623,Scheduled,241.02,250.76,174.63,47.66,1412.4,698.33,236,18-wheeler,0,0,39.996932,-91.077398,25.622756,-110.918362,Rain
123,122,Driver_122,Miami,New York,2411.46,2025-08-29 02:03:12.974657,2025-08-31 20:03:12.974657,2025-08-31 20:44:12.974657,Delivered,847.7,908.58,255.12,55.85,5468.34,3401.09,237,Van,2,2,34.500107,-115.430689,41.011081,-108.370868,Rain
124,101,Driver_101,Los Angeles,Miami,265.89,2025-08-28 18:03:12.974690,2025-08-29 21:03:12.974690,2025-08-29 22:59:12.974690,Delivered,112.74,123.81,102.38,99.57,468.69,30.19,209,Truck,0,0,28.585257,-94.039979,36.071336,-81.245223,Cloudy
125,104,Driver_104,Dallas,Los Angeles,1216.06,2025-08-29 07:03:12.974724,2025-09-02 09:03:12.974724,2025-09-02 12:01:12.974724,Delivered,520.18,409.42,83.14,13.68,2879.05,1852.63,244,Van,1,1,39.133316,-116.0578,29.740494,-99.49028,Rain
126,127,Driver_127,Atlanta,New York,919.47,2025-08-27 10:03:12.974759,2025-08-31 17:03:12.974759,2025-08-31 18:13:12.974759,In Transit,343.13,281.31,198.76,65.25,1996.5,1108.05,204,Truck,0,0,37.785227,-77.757029,40.925522,-104.269891,Snow
127,133,Driver_133,Seattle,New York,348.38,2025-08-28 21:03:12.974804,2025-09-01 23:03:12.974804,2025-09-02 00:33:12.974804,Scheduled,131.37,112.69,189.34,97.79,870.47,339.28,208,Van,0,0,29.453023,-72.034883,37.481205,-116.909315,Rain
128,116,Driver_116,Miami,Houston,424.12,2025-08-26 12:03:12.974849,2025-08-29 13:03:12.974849,2025-08-29 13:34:12.974849,Delivered,179.58,199.55,97.67,47.81,806.8,282.19,213,Van,0,0,26.423117,-115.328494,26.253185,-74.977531,Snow
129,116,Driver_116,Chicago,Denver,2200.0,2025-08-27 11:03:12.974890,2025-08-30 17:03:12.974890,2025-08-30 17:29:12.974890,Delivered,794.57,1126.53,222.93,81.93,5221.09,2995.13,202,18-wheeler,0,0,38.542079,-90.259912,34.805976,-114.175928,Cloudy
130,150,Driver_150,Seattle,Dallas,1104.33,2025-08-26 19:03:12.974924,2025-08-31 17:03:12.974924,2025-08-31 19:35:12.974924,Delivered,632.8,364.92,185.54,42.82,1662.14,436.06,246,Truck,0,0,37.278788,-85.7664,41.556815,-118.110657,Sunny
131,118,Driver_118,New York,Seattle,1998.13,2025-08-27 03:03:12.974960,2025-08-28 07:03:12.974960,2025-08-28 07:57:12.974960,In Transit,1164.67,989.35,138.95,98.2,4768.94,2377.77,250,18-wheeler,0,0,33.086288,-113.469818,29.500154,-106.630269,Rain
132,136,Driver_136,Boston,Atlanta,2443.93,2025-08-27 06:03:12.974995,2025-08-31 18:03:12.974995,2025-08-31 17:40:12.974995,Delivered,994.47,878.85,128.71,37.05,4830.47,2791.39,225,18-wheeler,0,0,29.181766,-110.828255,30.27378,-100.963649,Cloudy
133,140,Driver_140,Seattle,Denver,290.49,2025-08-29 05:03:12.975028,2025-09-01 03:03:12.975028,2025-09-01 04:32:12.975028,Scheduled,184.02,98.47,60.37,42.04,714.46,329.56,245,Truck,0,0,25.600154,-116.672528,30.453726,-109.422246,Rain
134,108,Driver_108,Seattle,Denver,1704.67,2025-08-26 12:03:12.975062,2025-08-29 10:03:12.975062,2025-08-29 10:48:12.975062,Delivered,474.08,898.45,52.13,63.97,4003.84,2515.21,219,Van,1,1,41.363105,-109.962708,27.34658,-83.553695,Cloudy
135,113,Driver_113,Atlanta,Los Angeles,1722.11,2025-08-28 15:03:12.975095,2025-08-30 13:03:12.975095,2025-08-30 14:13:12.975095,In Transit,595.81,770.2,169.8,62.88,3109.6,1510.91,243,Van,0,0,41.260572,-97.253444,25.342975,-98.180621,Rain
136,148,Driver_148,New York,Seattle,1841.67,2025-08-28 22:03:12.975129,2025-08-30 06:03:12.975129,2025-08-30 07:40:12.975129,Delivered,738.24,656.16,287.05,11.45,3911.14,2218.24,236,18-wheeler,0,0,29.320004,-94.33614,36.923279,-85.101594,Cloudy
137,134,Driver_134,Miami,Atlanta,815.15,2025-08-26 16:03:12.975164,2025-08-27 22:03:12.975164,2025-08-27 22:53:12.975164,Delivered,338.5,320.05,119.17,97.94,1833.54,957.88,242,Van,0,0,34.05458,-82.364263,39.520339,-76.806275,Rain
138,129,Driver_129,Chicago,Denver,1945.85,2025-08-27 07:03:12.975205,2025-09-01 00:03:12.975205,2025-09-01 00:53:12.975205,Delivered,545.89,1132.05,186.92,94.15,4560.52,2601.51,236,18-wheeler,0,0,38.782589,-70.546576,41.545365,-115.658694,Rain
139,106,Driver_106,Seattle,Atlanta,732.42,2025-08-28 19:03:12.975246,2025-09-01 11:03:12.975246,2025-09-01 11:57:12.975246,In Transit,208.84,234.52,225.8,73.79,1557.13,814.18,238,Van,0,0,29.76756,-107.391541,32.108031,-94.571552,Rain
140,102,Driver_102,Atlanta,Los Angeles,348.88,2025-08-26 11:03:12.975294,2025-08-31 00:03:12.975294,2025-08-31 01:18:12.975294,Delivered,136.04,114.28,200.76,94.12,828.61,283.41,234,Truck,0,0,25.169046,-96.015006,38.090682,-105.100332,Sunny
141,114,Driver_114,Seattle,Atlanta,487.24,2025-08-28 21:03:12.975329,2025-08-30 23:03:12.975329,2025-08-30 22:47:12.975329,In Transit,228.42,207.77,213.16,38.05,1097.47,410.07,227,Van,0,0,37.387782,-74.500501,28.822831,-113.218265,Rain
142,146,Driver_146,Seattle,Chicago,1957.05,2025-08-29 03:03:12.975365,2025-09-02 11:03:12.975365,2025-09-02 11:29:12.975365,Delivered,980.97,1093.82,54.27,44.19,4282.92,2109.67,236,18-wheeler,0,0,37.70984,-80.408614,37.312703,-97.556816,Rain
143,143,Driver_143,New York,Houston,913.61,2025-08-28 22:03:12.975399,2025-09-02 12:03:12.975399,2025-09-02 12:17:12.975399,In Transit,316.88,409.55,114.83,51.37,2077.77,1185.14,237,Van,0,0,39.625899,-79.503474,34.281346,-78.729929,Rain
144,118,Driver_118,New York,Denver,1434.48,2025-08-26 12:03:12.975432,2025-08-29 17:03:12.975432,2025-08-29 18:50:12.975432,Delayed,636.61,703.78,180.81,34.7,2159.25,603.35,205,Truck,0,0,35.37849,-82.939729,34.994692,-103.093598,Cloudy
145,117,Driver_117,Boston,Dallas,1757.19,2025-08-29 06:03:12.975467,2025-09-02 18:03:12.975467,2025-09-02 20:26:12.975467,Delayed,802.67,625.11,109.97,32.28,3779.19,2209.16,201,Truck,0,0,38.211344,-118.805016,40.603314,-74.650114,Rain
146,130,Driver_130,Houston,Boston,2331.54,2025-08-28 15:03:12.975514,2025-09-01 03:03:12.975514,2025-09-01 03:22:12.975514,Delivered,1253.5,1354.25,269.25,68.77,4595.9,1650.13,245,Truck,0,0,25.720092,-108.12388,41.114232,-101.23759,Rain
147,137,Driver_137,New York,Boston,1004.95,2025-08-28 14:03:12.975550,2025-08-30 11:03:12.975550,2025-08-30 12:46:12.975550,Delayed,584.47,542.6,192.84,63.17,2435.85,1052.77,209,Truck,0,0,26.211474,-87.102529,38.71492,-81.139615,Sunny
148,108,Driver_108,New York,Atlanta,691.7,2025-08-27 05:03:12.975584,2025-09-01 05:03:12.975584,2025-09-01 04:52:12.975584,Scheduled,207.48,210.23,81.44,39.75,1223.46,684.56,210,Van,0,0,38.808254,-119.916877,26.927297,-81.461814,Snow
149,149,Driver_149,Boston,Atlanta,471.55,2025-08-27 15:03:12.975617,2025-08-30 18:03:12.975617,2025-08-30 20:09:12.975617,Scheduled,145.85,201.28,288.18,11.39,754.02,107.32,238,Van,1,1,26.292307,-118.659981,33.147635,-104.340253,Cloudy
150,147,Driver_147,Denver,Los Angeles,2129.74,2025-08-27 07:03:12.975656,2025-08-28 21:03:12.975656,2025-08-28 20:41:12.975656,Delivered,1285.99,1228.96,81.77,38.52,3665.85,1030.61,210,Van,3,3,41.811919,-97.614265,38.349446,-73.168581,Cloudy
151,129,Driver_129,Seattle,Boston,1528.78,2025-08-28 22:03:12.975689,2025-09-01 23:03:12.975689,2025-09-02 00:51:12.975689,Delivered,591.23,537.04,66.91,29.53,2532.66,1307.95,203,Van,0,0,26.108474,-77.623639,32.270529,-106.554975,Sunny
152,128,Driver_128,Los Angeles,Atlanta,2271.55,2025-08-27 13:03:12.975724,2025-09-01 05:03:12.975724,2025-09-01 07:11:12.975724,Delayed,1269.3,905.51,209.9,70.46,4579.26,2124.09,244,Van,0,0,30.508928,-104.437962,41.63592,-73.887091,Rain
153,132,Driver_132,Houston,New York,2499.89,2025-08-26 21:03:12.975759,2025-08-30 09:03:12.975759,2025-08-30 09:26:12.975759,In Transit,1002.63,864.99,96.42,69.24,5091.69,3058.41,219,Van,0,0,29.510652,-91.740612,35.879954,-103.218129,Sunny
154,149,Driver_149,Dallas,Seattle,2401.3,2025-08-27 15:03:12.975793,2025-08-29 02:03:12.975793,2025-08-29 04:02:12.975793,Delivered,806.56,949.79,138.41,45.99,5979.19,4038.44,210,Van,0,0,26.831517,-85.42226,33.984803,-90.836352,Snow
155,148,Driver_148,Los Angeles,Boston,803.77,2025-08-28 18:03:12.975826,2025-09-02 13:03:12.975826,2025-09-02 12:39:12.975826,Scheduled,256.13,414.52,233.45,13.7,1699.23,781.43,210,Van,0,0,34.248487,-90.115472,36.028173,-74.985384,Rain
156,117,Driver_117,Miami,Seattle,2068.59,2025-08-28 12:03:12.975879,2025-09-02 03:03:12.975879,2025-09-02 04:06:12.975879,Delivered,1181.57,1136.09,241.62,38.05,5018.81,2421.48,227,Van,0,0,36.969763,-85.679205,34.091299,-114.902538,Rain
157,143,Driver_143,Atlanta,Dallas,1906.16,2025-08-26 20:03:12.975914,2025-08-28 19:03:12.975914,2025-08-28 20:59:12.975914,Scheduled,580.74,1041.58,148.6,37.58,4376.45,2567.95,213,Van,1,1,25.815387,-70.860072,33.790275,-86.703004,Cloudy
158,120,Driver_120,Dallas,Seattle,2054.74,2025-08-28 06:03:12.975950,2025-08-30 20:03:12.975950,2025-08-30 20:51:12.975950,Delivered,1063.12,1183.58,60.21,95.08,4437.06,2035.07,220,18-wheeler,2,2,39.383242,-104.840921,41.094325,-113.40969,Sunny
159,145,Driver_145,Boston,Atlanta,2217.77,2025-08-26 22:03:12.975985,2025-08-28 19:03:12.975985,2025-08-28 20:10:12.975985,In Transit,906.97,1014.26,100.98,50.83,4604.79,2531.75,228,18-wheeler,3,3,27.192542,-84.281654,27.810022,-97.023979,Rain
160,130,Driver_130,Houston,Miami,685.17,2025-08-27 11:03:12.976017,2025-08-30 11:03:12.976017,2025-08-30 13:22:12.976017,Delivered,283.58,222.97,210.64,67.12,1538.77,754.46,218,Truck,0,0,33.104233,-117.334086,35.031441,-94.052591,Rain
161,131,Driver_131,Seattle,Dallas,1933.27,2025-08-28 09:03:12.976050,2025-08-30 12:03:12.976050,2025-08-30 11:43:12.976050,Delivered,580.77,887.0,149.05,47.08,4831.77,3167.87,205,Truck,0,0,28.849392,-91.687377,26.64086,-87.242153,Snow
162,104,Driver_104,Los Angeles,Chicago,2324.21,2025-08-27 13:03:12.976086,2025-08-30 21:03:12.976086,2025-08-30 20:33:12.976086,In Transit,873.65,706.62,53.38,42.39,3505.36,1829.32,201,Truck,0,0,25.644355,-110.395227,39.65503,-86.453496,Snow
163,140,Driver_140,Seattle,New York,1909.14,2025-08-27 00:03:12.976121,2025-08-29 16:03:12.976121,2025-08-29 17:54:12.976121,Delivered,608.69,978.85,63.25,89.43,3463.58,1723.36,249,Truck,1,1,33.604743,-84.547907,39.052078,-71.305066,Rain
164,101,Driver_101,New York,Seattle,2417.98,2025-08-28 12:03:12.976154,2025-09-02 08:03:12.976154,2025-09-02 08:33:12.976154,Delivered,925.11,979.05,260.17,79.96,5555.84,3311.55,236,18-wheeler,0,0,28.764226,-113.256118,38.511944,-85.900767,Snow
165,131,Driver_131,Atlanta,New York,2397.64,2025-08-29 05:03:12.976187,2025-08-31 15:03:12.976187,2025-08-31 14:59:12.976187,Delivered,780.58,1351.34,85.25,17.23,5968.28,3733.88,242,Van,1,1,35.60975,-118.141497,30.555359,-102.612674,Cloudy
166,121,Driver_121,Los Angeles,New York,2004.61,2025-08-28 07:03:12.976220,2025-09-01 05:03:12.976220,2025-09-01 07:06:12.976220,Delivered,882.31,896.92,100.31,26.71,3762.34,1856.09,216,18-wheeler,0,0,25.842442,-70.100348,41.216417,-84.160633,Cloudy
167,130,Driver_130,Boston,Atlanta,1193.58,2025-08-26 12:03:12.976255,2025-08-29 01:03:12.976255,2025-08-29 00:51:12.976255,Delayed,363.31,619.17,70.16,16.96,2533.19,1463.59,235,Truck,0,0,40.523789,-117.692863,34.794886,-80.029709,Sunny
168,106,Driver_106,Seattle,Chicago,1513.74,2025-08-26 18:03:12.976310,2025-08-27 23:03:12.976310,2025-08-27 23:28:12.976310,In Transit,739.44,604.04,84.23,62.43,3626.89,2136.75,246,Truck,0,0,35.833046,-72.915343,35.527701,-76.721764,Cloudy
169,121,Driver_121,New York,Miami,1424.55,2025-08-28 06:03:12.976346,2025-09-01 03:03:12.976346,2025-09-01 05:25:12.976346,Delayed,583.23,577.12,180.02,88.82,2903.21,1474.02,203,Van,0,0,38.214752,-88.643861,31.74779,-110.481345,Snow
170,148,Driver_148,Seattle,Chicago,1207.18,2025-08-28 15:03:12.976380,2025-08-29 23:03:12.976380,2025-08-30 01:18:12.976380,Delayed,356.94,642.86,143.4,84.3,2594.17,1366.67,209,Truck,0,0,29.549675,-95.203759,34.736155,-93.639581,Rain
171,141,Driver_141,Chicago,Houston,703.12,2025-08-27 00:03:12.976416,2025-08-28 10:03:12.976416,2025-08-28 12:54:12.976416,In Transit,305.19,286.57,198.87,85.06,1090.12,214.43,231,18-wheeler,2,2,37.653385,-103.301719,34.956838,-96.959259,Sunny
172,114,Driver_114,Miami,Dallas,1135.93,2025-08-26 20:03:12.976450,2025-08-28 20:03:12.976450,2025-08-28 22:50:12.976450,In Transit,455.61,593.05,252.24,72.23,2673.55,1300.42,223,18-wheeler,0,0,34.864168,-102.824048,40.707717,-92.446654,Sunny
173,123,Driver_123,Houston,Atlanta,1192.34,2025-08-27 09:03:12.976482,2025-08-28 22:03:12.976482,2025-08-29 00:43:12.976482,Delivered,446.25,529.89,226.33,70.05,2284.23,1011.71,218,Truck,0,0,29.463646,-119.170652,36.72773,-72.112656,Cloudy
174,136,Driver_136,Chicago,Atlanta,2440.33,2025-08-28 00:03:12.976521,2025-08-29 07:03:12.976521,2025-08-29 08:09:12.976521,Delivered,685.83,1030.13,257.45,21.47,5542.66,3547.78,226,18-wheeler,2,2,32.110012,-117.188852,40.588587,-98.214469,Cloudy
175,148,Driver_148,Denver,Los Angeles,2146.85,2025-08-26 16:03:12.976553,2025-08-31 05:03:12.976553,2025-08-31 04:41:12.976553,Delivered,983.28,1201.1,58.02,46.16,4043.13,1754.57,217,18-wheeler,0,0,39.908156,-91.680023,39.418712,-80.49168,Rain
176,120,Driver_120,Seattle,Dallas,507.35,2025-08-27 02:03:12.976586,2025-08-29 18:03:12.976586,2025-08-29 18:16:12.976586,Delivered,294.57,183.82,118.39,37.5,1019.8,385.52,230,Van,0,0,36.450303,-80.30835,35.088511,-117.349693,Snow
177,130,Driver_130,Boston,Seattle,1971.4,2025-08-26 13:03:12.976619,2025-08-30 14:03:12.976619,2025-08-30 15:43:12.976619,Delivered,990.93,647.48,75.38,44.1,4382.26,2624.37,243,Van,0,0,33.77459,-80.471349,34.193465,-108.514305,Sunny
178,110,Driver_110,Dallas,Denver,2066.36,2025-08-27 16:03:12.976653,2025-09-01 16:03:12.976653,2025-09-01 16:40:12.976653,Delivered,949.22,766.93,77.38,78.15,3988.89,2117.21,230,Van,3,3,39.199739,-105.338552,34.390249,-70.716762,Rain
179,138,Driver_138,Chicago,Denver,1592.74,2025-08-27 05:03:12.976690,2025-08-29 07:03:12.976690,2025-08-29 06:49:12.976690,In Transit,885.89,830.43,114.18,44.08,3440.51,1565.93,219,Van,0,0,32.590754,-93.292266,33.373148,-91.871853,Sunny
180,113,Driver_113,Miami,Boston,948.29,2025-08-28 11:03:12.976723,2025-08-30 22:03:12.976723,2025-08-30 22:34:12.976723,Delayed,355.77,525.75,210.19,54.78,2061.84,915.35,224,Truck,1,1,27.421136,-96.964771,38.019697,-89.785705,Cloudy
181,133,Driver_133,New York,Miami,1749.86,2025-08-27 16:03:12.976756,2025-08-31 21:03:12.976756,2025-08-31 21:56:12.976756,Delivered,1048.38,819.75,209.15,41.11,3793.27,1674.88,209,Truck,1,1,28.967315,-81.036521,27.199799,-77.104335,Sunny
182,103,Driver_103,Los Angeles,Chicago,2321.3,2025-08-28 00:03:12.976788,2025-09-01 12:03:12.976788,2025-09-01 12:11:12.976788,Delivered,931.04,1097.01,152.3,66.46,5053.72,2806.91,225,18-wheeler,1,1,26.588926,-79.755508,36.332125,-72.75054,Cloudy
183,119,Driver_119,Houston,Seattle,2044.68,2025-08-28 09:03:12.976822,2025-09-02 00:03:12.976822,2025-09-02 01:52:12.976822,Delivered,970.65,1057.13,120.43,94.01,4560.66,2318.44,227,Van,0,0,40.213151,-113.810929,33.041625,-84.872885,Snow
184,112,Driver_112,Dallas,Atlanta,2359.95,2025-08-27 13:03:12.976856,2025-08-30 05:03:12.976856,2025-08-30 06:33:12.976856,In Transit,711.38,1222.98,297.96,12.63,5617.39,3372.44,209,Truck,0,0,25.105783,-89.070097,33.732182,-76.559155,Snow
185,139,Driver_139,Atlanta,Boston,714.64,2025-08-28 09:03:12.976906,2025-09-02 08:03:12.976906,2025-09-02 07:59:12.976906,Scheduled,263.39,232.59,187.01,23.78,1778.42,1071.65,237,Van,0,0,25.234813,-98.098633,28.136302,-104.679355,Sunny
186,126,Driver_126,New York,Chicago,1838.97,2025-08-27 22:03:12.976952,2025-08-29 23:03:12.976952,2025-08-29 22:52:12.976952,Delivered,528.0,660.77,148.59,31.7,3608.3,2239.24,219,Van,0,0,32.770331,-111.533354,39.19468,-88.152571,Cloudy
187,127,Driver_127,Chicago,Houston,2242.37,2025-08-27 00:03:12.976986,2025-08-29 18:03:12.976986,2025-08-29 19:49:12.976986,Delayed,943.43,1235.01,204.23,29.73,3750.08,1337.68,228,18-wheeler,0,0,29.719077,-118.124285,29.061482,-96.133229,Sunny
188,107,Driver_107,New York,Miami,1560.03,2025-08-28 05:03:12.977019,2025-08-30 04:03:12.977019,2025-08-30 06:09:12.977019,Scheduled,552.01,662.55,239.63,88.98,3030.02,1486.85,246,Truck,0,0,35.819631,-97.198913,31.698477,-107.589868,Snow
